fileName,meta_tags,meta_keywords,max_keyword_length,min_keyword_length,descriptor_words,words_alt_images,avgNoOfWordsInLink,total_links,image_links,total_images,alt_images,div,paragraphs,tables,total_headings,link_headings,class
clean_57.html,33,1,1,0,1,63,2.171875,64,5,6,6,172,21,0,12,0,partially descriptive
clean_58.html,39,0,0,0,1,46,2.575342465753426,73,13,18,17,97,25,0,4,0,partially descriptive
clean_59.html,24,0,0,0,1,139,148.06716417910442,268,14,16,16,281,23,0,49,0,partially descriptive
clean_6.html,49,0,0,0,1,9,42.36864406779658,236,1,8,7,218,27,0,9,0,descriptive
clean_64.html,39,0,0,0,1,2,1.9655172413793092,58,1,3,2,44,20,0,3,0,partially descriptive
clean_7.html,41,0,0,0,1,21,2.859649122807017,114,11,14,13,242,35,0,7,0,partially descriptive
clean_70.html,30,1,1,0,1,19,25.706766917293244,133,13,14,14,219,17,0,17,6,partially descriptive
clean_71.html,33,0,0,0,1,13,2.830645161290324,124,17,20,3,194,4,0,4,0,descriptive
clean_72.html,30,0,0,0,1,5,41.89617486338791,183,0,1,1,70,17,0,19,0,partially descriptive
clean_73.html,3,0,0,0,1,4,2.25,12,1,1,1,19,22,0,4,0,non descriptive
clean_74.html,14,0,0,0,1,7,1.8780487804878045,123,3,5,5,285,24,0,12,0,non descriptive
clean_75.html,25,0,0,0,1,1005,2.9090909090909083,88,30,53,49,61,65,0,23,0,descriptive
clean_76.html,35,0,0,0,1,27,3.606250000000009,160,8,19,13,177,57,0,38,5,partially descriptive
clean_77.html,17,0,0,0,1,3,23.449999999999996,40,3,5,2,73,17,1,7,0,descriptive
clean_78.html,33,1,1,0,1,34,2.046875,64,2,6,6,156,20,0,4,0,descriptive
clean_79.html,37,1,1,0,1,39,4.199999999999996,115,17,20,20,140,20,0,8,0,descriptive
clean_8.html,36,1,1,0,1,63,4.686046511627905,172,15,23,23,178,17,0,1,0,descriptive
clean_80.html,24,0,0,0,1,176,135.22516556291419,302,14,32,32,337,18,0,52,0,descriptive
clean_81.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null
clean_82.html,13,0,0,0,1,0,3.9710144927536226,69,0,0,0,286,98,0,91,11,descriptive
clean_84.html,33,0,0,0,1,644,2.7222222222222308,396,199,209,202,282,15,0,85,0,descriptive
clean_9.html,16,0,0,0,0,2,4.431818181818186,88,1,2,2,63,4,0,5,0,non descriptive
clean_90.html,29,0,0,0,1,83,37.93548387096772,93,16,32,19,116,40,0,22,8,descriptive
clean_91.html,40,0,0,0,1,16,35.83251231527093,203,24,28,14,136,25,0,11,3,null
clean_92.html,23,0,0,0,1,75,3.247311827956987,93,11,14,11,100,64,0,14,0,descriptive
clean_93.html,33,1,1,0,1,4,1.87301587301587,126,3,4,4,206,55,0,9,0,partially descriptive
clean_94.html,27,1,1,0,1,21,2.5975609756097575,82,3,6,4,183,12,0,9,4,partially descriptive
clean_95.html,25,0,0,0,1,477,3.122222222222222,90,26,49,45,70,145,0,20,0,partially descriptive
clean_96.html,34,1,1,0,1,10,2.042553191489362,94,2,3,3,178,28,0,1,0,descriptive
clean_97.html,42,0,0,0,1,64,4.57510729613734,233,2,15,15,68,18,0,22,0,descriptive
clean_98.html,16,0,0,0,1,73,2.0051679586563367,387,13,20,16,245,15,0,34,7,descriptive
clean_99.html,27,0,0,0,1,933,2.3243243243243246,148,29,55,54,357,88,0,45,0,descriptive
cook_pasta_0.html,27,0,0,0,1,138,2.597938144329892,291,44,83,48,828,64,0,21,0,descriptive
cook_pasta_1.html,23,0,0,0,1,104,125.68918918918932,222,20,20,20,197,6,0,39,0,descriptive
cook_pasta_100.html,35,0,0,0,1,120,1.9494949494949498,99,6,15,15,153,41,10,6,0,descriptive
cook_pasta_101.html,64,0,0,0,1,38,2.004716981132082,212,9,37,37,258,120,7,14,2,descriptive
cook_pasta_102.html,39,0,0,0,1,75,2.606382978723401,188,6,25,25,146,124,0,20,0,null
cook_pasta_103.html,24,0,0,0,1,75,2.1368421052631588,95,18,24,23,72,35,0,21,0,partially descriptive
cook_pasta_104.html,38,0,0,0,1,21,14.465517241379306,58,2,7,5,159,16,0,15,6,partially descriptive
cook_pasta_105.html,8,1,1,0,1,3,2.9285714285714293,28,0,1,1,19,22,6,2,0,descriptive
cook_pasta_106.html,10,1,1,0,1,80,2.1792452830188718,106,19,61,37,316,13,2,2,0,non descriptive
cook_pasta_107.html,18,1,1,0,1,183,28.714285714285772,112,38,67,60,237,4,0,41,0,non descriptive
cook_pasta_108.html,39,0,0,0,1,366,6.977401129943507,177,26,48,48,215,46,0,48,0,descriptive
cook_pasta_109.html,21,0,0,0,1,125,2.2921348314606735,89,24,37,37,105,38,0,21,3,descriptive
cook_pasta_112.html,65,1,1,0,1,51,1.9941520467836242,171,2,6,5,127,14,0,6,0,descriptive
cook_pasta_114.html,19,0,0,0,1,357,3.209523809523807,105,50,112,112,222,47,0,21,0,descriptive
cook_pasta_115.html,33,0,0,0,1,598,2.3921568627450913,459,194,200,197,457,152,0,81,0,non descriptive
cook_pasta_117.html,21,1,1,0,1,174,3.1967213114754016,183,49,49,49,195,21,0,62,49,descriptive
cook_pasta_118.html,26,1,1,0,1,158,131.96099290780163,282,26,28,28,255,10,0,47,0,partially descriptive
cook_pasta_120.html,41,0,0,0,1,28,2.3362831858407067,113,13,19,6,142,25,0,12,4,partially descriptive
cook_pasta_121.html,40,0,0,0,1,6,7.541484716157185,229,25,35,6,82,24,0,33,3,descriptive
cook_pasta_122.html,36,0,0,0,1,3,16.073170731707318,41,1,5,3,144,14,0,18,6,descriptive
cook_pasta_123.html,35,0,0,0,1,13,1.789808917197452,157,0,8,7,121,23,0,9,0,descriptive
cook_pasta_125.html,50,0,0,0,1,287,2.351485148514853,202,64,99,99,136,71,0,26,0,descriptive
cook_pasta_126.html,34,1,1,0,1,660,2.8956043956043898,182,2,71,71,1264,74,0,69,68,non descriptive
cook_pasta_128.html,17,0,0,0,1,0,4.081967213114745,183,5,77,0,266,1,0,9,0,non descriptive
cook_pasta_129.html,37,0,0,0,0,62,2.074074074074076,81,28,36,32,166,35,0,10,0,descriptive
cook_pasta_131.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null
cook_pasta_132.html,44,1,1,0,2,158,3.5042372881356036,236,43,64,48,322,76,2,26,0,partially descriptive
cook_pasta_133.html,22,1,1,0,1,46,2.4193548387096766,62,4,5,5,90,10,0,10,0,descriptive
cook_pasta_135.html,35,1,1,0,1,193,2.99310344827586,145,10,41,41,273,95,0,1,0,descriptive
cook_pasta_137.html,12,0,0,0,1,6,5.4964539007092155,282,2,3,3,185,18,0,19,0,non descriptive
cook_pasta_140.html,47,0,0,0,1,411,8.617346938775517,196,26,46,46,139,76,0,11,0,non descriptive
cook_pasta_141.html,23,0,0,0,1,90,18.061538461538458,65,12,13,13,177,29,0,26,12,descriptive
cook_pasta_142.html,44,0,0,0,1,229,32.83957219251336,187,15,42,42,339,40,0,45,0,non descriptive
cook_pasta_143.html,38,1,1,0,1,28,4.081967213114748,122,15,16,16,151,9,0,1,0,descriptive
cook_pasta_144.html,15,0,0,0,0,1,23.820512820512818,39,2,4,1,67,8,1,5,0,non descriptive
cook_pasta_145.html,12,0,0,0,1,36,2.26595744680851,94,5,11,8,70,11,0,25,4,descriptive
cook_pasta_146.html,29,0,0,0,1,135,3.0784313725490136,204,14,59,58,140,196,0,10,0,null
cook_pasta_147.html,19,0,0,0,1,17,1.7864077669902907,103,10,15,15,151,36,0,14,3,descriptive
cook_pasta_148.html,25,0,0,0,1,43,10.367965367965388,231,1,7,6,207,10,0,38,4,non descriptive
cook_pasta_149.html,18,1,1,0,1,40,1.6046511627906983,43,2,12,12,48,1,0,2,0,non descriptive
cook_pasta_15.html,14,0,0,0,1,3,3.233766233766233,77,0,2,2,78,19,0,19,1,descriptive
cook_pasta_153.html,15,0,0,0,0,9,4.6499999999999995,40,3,3,3,55,23,0,11,1,descriptive
cook_pasta_155.html,8,0,0,0,0,120,2.5785582255083064,1082,29,35,33,321,50,0,9,0,descriptive
cook_pasta_156.html,46,0,0,0,1,3,3.000000000000001,83,3,3,2,80,2,0,9,1,non descriptive
cook_pasta_157.html,26,0,0,0,1,479,3.224999999999998,120,26,69,69,98,84,0,29,0,descriptive
cook_pasta_158.html,13,0,0,0,0,16,15.087719298245608,57,2,2,2,57,11,0,6,0,descriptive
cook_pasta_159.html,22,0,0,0,0,96,2.7816901408450727,142,8,74,72,138,139,0,11,0,descriptive
cook_pasta_16.html,77,1,1,0,1,0,1.5833333333333335,12,0,0,0,102,0,0,0,0,non descriptive
cook_pasta_160.html,17,0,0,0,0,6,2.065040650406506,123,2,5,4,176,12,0,13,0,descriptive
cook_pasta_161.html,10,0,0,0,1,0,2.5086206896551757,116,1,1,0,35,6,1,9,5,non descriptive
cook_pasta_169.html,36,1,1,0,1,70,2.480519480519481,154,13,20,19,303,46,0,16,13,partially descriptive
cook_pasta_170.html,25,0,0,0,1,43,10.484581497797326,227,1,7,6,205,13,0,38,4,non descriptive
cook_pasta_171.html,12,0,0,0,1,153,2.7999999999999967,355,26,27,27,201,6,0,32,0,non descriptive
cook_pasta_173.html,30,1,1,0,1,89,9.046875,256,19,27,24,195,31,0,22,0,descriptive
cook_pasta_174.html,23,0,0,0,1,292,2.8912133891213365,239,5,37,37,280,286,0,18,0,descriptive
cook_pasta_175.html,34,0,0,0,1,153,49.911439114391065,271,82,95,91,98,20,0,92,0,descriptive
cook_pasta_176.html,31,0,0,0,1,113,2.153094462540717,307,13,18,17,1494,94,0,33,8,null
cook_pasta_177.html,36,0,0,0,1,51,2.4444444444444433,36,11,11,11,90,3,0,7,0,non descriptive
cook_pasta_178.html,11,0,0,0,1,0,2.196721311475409,61,1,1,0,35,26,0,13,7,descriptive
cook_pasta_179.html,46,0,0,0,1,21,3.3085106382978697,94,5,13,12,261,9,0,21,1,descriptive
cook_pasta_181.html,3,0,0,0,0,12,2.2626262626262617,99,36,44,5,27,18,0,19,0,partially descriptive
cook_pasta_19.html,32,0,0,0,1,48,2.331550802139041,187,2,25,23,266,65,0,8,0,descriptive
cook_pasta_2.html,25,1,1,0,1,182,157.29347826087007,368,35,55,45,375,43,0,64,0,descriptive
cook_pasta_21.html,19,1,1,0,1,49,9.524822695035454,141,10,11,11,162,2,0,10,0,descriptive
cook_pasta_22.html,31,0,0,0,1,329,5.566775244299642,307,26,136,117,300,110,1,20,0,partially descriptive
cook_pasta_23.html,35,1,1,0,1,30,4.069999999999994,100,15,19,19,162,18,0,1,0,descriptive
cook_pasta_3.html,40,0,0,0,1,54,9.438775510204085,196,9,12,12,181,29,0,7,0,descriptive
cook_pasta_30.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null
cook_pasta_31.html,39,0,0,0,1,166,42.32857142857144,70,11,22,22,237,10,1,2,0,descriptive
cook_pasta_32.html,32,0,0,0,1,34,2.3169398907103798,183,1,20,18,282,54,0,15,0,descriptive
cook_pasta_33.html,40,0,0,0,1,185,22.87665198237883,227,28,31,31,633,29,0,25,0,non descriptive
cook_pasta_34.html,3,0,0,0,0,19,2.178571428571427,112,36,52,13,73,110,1,40,0,descriptive
cook_pasta_35.html,29,0,0,0,1,17,1.979452054794523,146,1,7,7,176,14,0,7,0,descriptive
cook_pasta_36.html,50,1,1,0,1,4,9.066666666666672,60,6,10,3,95,20,0,1,0,descriptive
cook_pasta_37.html,22,0,0,0,1,66,3.436893203883494,103,5,13,11,119,29,0,5,0,descriptive
cook_pasta_38.html,25,0,0,0,0,100,17.502109704641384,237,18,40,33,250,143,0,44,12,descriptive
cook_pasta_39.html,39,1,1,0,1,134,5.550387596899232,129,30,31,31,531,2,0,1,0,non descriptive
cook_pasta_4.html,29,1,1,0,1,12,4.2266666666666675,75,1,11,11,120,29,0,14,0,descriptive
cook_pasta_40.html,27,0,0,0,1,407,2.7079037800687242,291,69,73,54,583,31,0,29,0,descriptive
cook_pasta_41.html,23,0,0,0,0,321,1.7853107344632797,177,17,33,32,296,109,0,27,4,descriptive
cook_pasta_42.html,33,1,1,0,1,130,2.696629213483145,89,6,13,13,178,26,0,16,4,descriptive
cook_pasta_43.html,29,0,0,0,1,507,2.320000000000001,50,11,34,34,97,100,0,17,0,null
cook_pasta_44.html,1,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,non descriptive
cook_pasta_45.html,36,0,0,0,1,33,2.1842105263157894,38,7,7,7,98,10,0,12,0,descriptive
cook_pasta_46.html,26,1,1,0,1,117,3.1907514450867125,173,16,24,18,155,9,0,18,6,descriptive
cook_pasta_47.html,68,1,1,0,1,22,2.0692307692307668,130,11,11,11,159,24,0,9,8,descriptive
cook_pasta_48.html,14,0,0,0,1,3,3.118421052631578,76,0,2,2,78,11,0,17,1,partially descriptive
cook_pasta_49.html,21,0,0,0,1,14,7.576923076923072,52,3,14,14,77,51,0,11,0,partially descriptive
cook_pasta_5.html,39,0,0,0,1,19,7.403846153846158,104,5,8,6,99,20,0,15,0,partially descriptive
cook_pasta_50.html,69,0,0,0,1,153,1.8428571428571388,210,16,23,23,152,30,0,23,4,partially descriptive
cook_pasta_51.html,19,0,0,0,1,13,1.6477272727272745,88,6,11,11,142,34,0,12,3,null
cook_pasta_52.html,28,0,0,0,1,13,5.597402597402603,77,1,3,3,158,23,0,9,0,partially descriptive
cook_pasta_53.html,34,0,0,0,1,142,3.0526315789473735,304,7,19,19,192,109,0,10,0,descriptive
cook_pasta_54.html,35,0,0,0,1,5074,10.087301587301583,126,66,108,108,232,90,0,16,1,descriptive
cook_pasta_55.html,21,1,1,0,1,95,3.213114754098357,122,33,34,34,178,31,8,45,24,non descriptive
cook_pasta_56.html,19,1,1,0,1,36,7.091999999999982,250,7,15,11,178,39,0,27,3,descriptive
cook_pasta_57.html,18,1,1,0,1,292,28.714285714285772,112,38,92,85,412,4,0,66,0,partially descriptive
cook_pasta_58.html,36,1,1,0,1,36,4.762500000000001,160,16,25,25,214,1,0,1,0,null
cook_pasta_59.html,37,0,0,0,1,480,6.459349593495926,246,29,83,83,304,136,0,56,0,descriptive
cook_pasta_6.html,34,0,0,0,1,35,2.5912408759124115,137,17,28,11,282,23,0,11,0,descriptive
cook_pasta_60.html,24,0,0,0,1,150,143.56989247311833,279,14,20,20,300,20,0,50,0,descriptive
cook_pasta_61.html,28,0,0,0,1,82,40.976470588235344,85,16,37,25,109,32,0,19,8,descriptive
cook_pasta_62.html,17,1,1,0,1,55,2.03389830508474,295,17,30,24,282,8,0,8,0,descriptive
cook_pasta_63.html,1,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,non descriptive
cook_pasta_64.html,33,0,0,0,1,965,2.0074074074074035,135,37,68,68,147,98,0,46,0,descriptive
cook_pasta_65.html,38,0,0,0,1,177,1.587096774193545,155,21,54,54,367,178,0,47,0,descriptive
cook_pasta_66.html,44,0,0,0,1,63,2.6349206349206344,63,17,17,15,69,100,0,20,0,descriptive
cook_pasta_67.html,38,1,1,0,1,36,4.675159235668798,157,15,18,18,138,8,0,3,0,descriptive
cook_pasta_68.html,24,0,0,0,1,157,148.55719557195607,271,14,26,26,311,25,0,48,0,descriptive
cook_pasta_69.html,20,0,0,0,1,18,2.173913043478261,23,0,6,6,21,41,0,13,0,descriptive
cook_pasta_7.html,25,1,1,0,1,163,153.56349206349233,378,35,57,47,346,25,0,61,0,descriptive
cook_pasta_8.html,85,1,1,0,1,0,1.5833333333333335,12,0,0,0,102,0,0,0,0,non descriptive
cook_pasta_80.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null
cook_pasta_81.html,35,0,0,0,1,29,14.795454545454547,44,7,10,9,122,13,0,6,0,descriptive
cook_pasta_83.html,37,0,0,0,1,24,7.509615384615388,104,6,9,7,95,16,0,11,0,descriptive
cook_pasta_84.html,28,1,1,0,1,36,2.2192982456140378,114,6,8,7,345,54,0,24,6,descriptive
cook_pasta_85.html,40,0,0,0,1,55,8.144736842105265,76,0,10,10,67,11,0,20,0,descriptive
cook_pasta_86.html,7,0,0,0,0,61,1.6098430813123756,1402,33,44,44,199,81,9,47,0,non descriptive
cook_pasta_87.html,19,1,1,0,1,116,18.542168674698786,166,16,28,28,138,67,0,15,1,descriptive
cook_pasta_88.html,28,1,1,0,1,9,2.0987654320987668,81,4,5,4,195,8,0,9,4,non descriptive
cook_pasta_89.html,33,1,1,0,1,134,2.8160919540229914,87,6,14,14,212,36,0,12,4,descriptive
cook_pasta_9.html,34,0,0,0,1,13,2.772058823529408,136,17,20,3,213,16,0,12,0,descriptive
cook_pasta_90.html,11,0,0,0,1,6,4.988461538461534,260,1,3,3,130,5,2,16,0,non descriptive
cook_pasta_91.html,19,0,0,0,1,5,12.410256410256412,39,2,5,4,147,15,0,19,6,descriptive
cook_pasta_92.html,38,0,0,0,1,164,1.5395683453237374,139,15,48,48,347,194,0,38,0,descriptive
cook_pasta_93.html,26,1,1,0,1,233,179.92990654205641,428,41,73,73,568,20,0,91,0,null
cook_pasta_94.html,27,0,0,0,1,120,2.8240343347639527,233,26,29,22,236,31,0,17,0,descriptive
cook_pasta_95.html,26,1,1,0,1,143,3.197802197802192,182,16,25,19,160,14,0,19,6,descriptive
cook_pasta_96.html,23,0,0,0,1,116,2.2698961937716313,867,75,77,76,225,5,0,28,24,non descriptive
cook_pasta_97.html,3,1,1,0,1,9,1.9444444444444449,18,0,2,2,10,8,0,8,0,descriptive
cook_pasta_98.html,22,1,1,0,1,167,168.23529411764667,306,25,25,25,268,2,0,51,0,non descriptive
cook_pasta_99.html,40,0,0,0,1,24,2.0285714285714267,105,14,19,5,144,14,0,7,0,partially descriptive
do_homework_0.html,27,0,0,0,1,346,2.5634674922600738,323,75,86,69,755,27,0,18,0,descriptive
do_homework_1.html,84,1,1,0,1,0,1.5833333333333335,12,0,0,0,102,0,0,0,0,non descriptive
do_homework_10.html,21,0,0,0,1,84,23.313725490196074,153,7,13,12,106,25,1,44,10,partially descriptive
do_homework_100.html,31,1,1,0,1,4,3.756521739130435,230,2,2,2,270,26,0,4,3,non descriptive
do_homework_101.html,25,1,1,0,1,19,1.9692307692307676,65,1,10,8,47,16,0,15,0,partially descriptive
do_homework_102.html,29,0,0,0,1,46,5.058823529411762,34,18,32,31,111,26,0,6,0,non descriptive
do_homework_103.html,14,0,0,0,1,0,3.5021834061135406,229,0,0,0,119,1,0,5,0,non descriptive
do_homework_104.html,22,0,0,0,1,0,4.34285714285714,35,0,0,0,50,6,0,6,0,non descriptive
do_homework_105.html,26,1,1,0,1,32,2.8592964824120553,199,8,19,11,187,101,3,39,0,non descriptive
do_homework_106.html,40,0,0,0,1,103,66.1217948717949,156,13,19,17,228,25,0,9,0,partially descriptive
do_homework_107.html,27,0,0,0,1,450,5.250000000000001,124,91,106,106,133,44,0,46,0,partially descriptive
do_homework_108.html,20,0,0,0,0,5,1.8018018018017972,222,4,7,5,130,36,0,3,2,partially descriptive
do_homework_11.html,27,1,1,0,2,18,3.1581920903954734,177,3,8,8,173,23,0,23,0,descriptive
do_homework_110.html,30,0,0,0,1,21,2.003968253968249,252,12,22,10,125,34,1,13,0,non descriptive
do_homework_111.html,68,1,1,0,1,161,2.4045801526717545,131,29,32,32,220,0,0,33,27,partially descriptive
do_homework_112.html,8,0,0,0,1,38,20.112676056338028,71,10,12,12,114,13,0,2,0,non descriptive
do_homework_113.html,22,0,0,0,1,0,4.058823529411763,34,0,0,0,51,7,0,7,0,partially descriptive
do_homework_114.html,31,0,0,0,1,21,2.4363636363636347,55,11,11,11,38,36,0,12,0,non descriptive
do_homework_115.html,16,1,1,0,1,14,3.5975609756097584,82,7,8,8,49,17,0,6,0,partially descriptive
do_homework_116.html,25,0,0,0,1,1,43.14705882352943,68,10,13,1,87,88,0,34,10,partially descriptive
do_homework_117.html,32,0,0,0,1,44,3.015267175572513,131,3,39,39,225,70,0,11,0,partially descriptive
do_homework_118.html,25,0,0,0,0,65,3.1511627906976756,86,12,27,27,95,72,0,11,0,partially descriptive
do_homework_119.html,7,1,1,0,1,24,2.2197802197802186,91,4,22,21,134,42,0,4,0,non descriptive
do_homework_12.html,16,1,1,0,1,14,3.402439024390246,82,7,8,8,50,6,0,2,0,partially descriptive
do_homework_120.html,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null
do_homework_122.html,34,0,0,0,1,141,3.394088669950743,203,20,21,21,262,34,0,4,0,partially descriptive
do_homework_127.html,3,0,0,0,1,20,2.924050632911395,79,5,12,11,91,23,0,5,0,partially descriptive
do_homework_129.html,15,0,0,0,1,24,1.577235772357724,123,14,22,22,180,1,0,9,0,non descriptive
do_homework_13.html,21,0,0,0,1,56,23.287581699346397,153,7,12,11,106,32,1,31,10,partially descriptive
do_homework_130.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null
do_homework_131.html,8,0,0,0,1,38,20.112676056338028,71,10,12,12,114,16,0,6,0,non descriptive
do_homework_132.html,10,0,0,0,0,51,7.037037037037039,351,42,50,39,309,10,2,18,0,partially descriptive
do_homework_133.html,13,0,0,0,0,9,10.666666666666663,27,1,9,9,77,11,0,6,0,non descriptive
do_homework_134.html,40,0,0,0,1,0,1.8387096774193534,93,14,14,0,109,25,0,2,0,partially descriptive
do_homework_136.html,16,1,1,0,1,14,3.626506024096386,83,7,8,8,49,21,0,7,0,partially descriptive
do_homework_137.html,17,0,0,0,1,89,31.94444444444443,144,19,22,22,85,22,0,26,6,non descriptive
do_homework_138.html,38,0,0,0,1,183,3.3559322033898296,118,11,14,14,59,178,0,34,0,null
do_homework_139.html,15,0,0,0,1,2,2.222222222222221,45,0,2,2,270,0,0,1,0,non descriptive
do_homework_14.html,27,0,0,0,1,367,3.1052631578947274,190,49,60,51,569,17,0,15,0,partially descriptive
do_homework_140.html,22,0,0,0,0,18,138.05228758169932,153,9,11,11,53,6,0,6,1,non descriptive
do_homework_141.html,30,1,1,0,1,3,2.3499999999999996,40,1,3,2,77,45,0,6,1,non descriptive
do_homework_142.html,27,0,0,0,1,93,4.243801652892567,242,43,48,47,318,34,0,58,0,non descriptive
do_homework_143.html,51,1,1,0,1,24,1.7142857142857133,91,2,8,8,73,18,0,4,0,non descriptive
do_homework_144.html,12,1,1,0,1,11,2.8909090909090898,55,7,10,9,114,7,0,10,1,null
do_homework_145.html,25,0,0,0,1,110,139.5224358974359,312,22,22,22,239,5,0,43,0,partially descriptive
do_homework_147.html,6,0,0,0,1,40,3.954545454545453,22,4,25,25,218,16,0,10,0,non descriptive
do_homework_148.html,20,0,0,0,1,27,4.640449438202248,89,1,9,9,42,16,0,11,0,non descriptive
do_homework_149.html,26,1,1,0,1,49,9.157894736842106,57,4,10,10,230,17,0,4,0,descriptive
do_homework_15.html,27,0,0,0,1,357,2.457142857142852,280,65,100,81,849,69,0,17,0,descriptive
do_homework_150.html,29,0,0,0,2,277,1.824701195219122,502,66,77,75,650,2,1,19,0,non descriptive
do_homework_151.html,29,0,0,0,1,137,4.772277227722774,101,32,57,50,135,21,0,12,0,non descriptive
do_homework_152.html,24,1,1,0,1,24,2.1190476190476186,42,1,8,8,80,26,0,19,0,partially descriptive
do_homework_153.html,12,1,1,0,1,60,2.5749999999999993,40,4,18,16,128,105,0,34,0,non descriptive
do_homework_154.html,5,0,0,0,1,13,3.5107913669064708,139,2,13,13,88,23,0,17,0,non descriptive
do_homework_155.html,4,1,1,0,1,16,3.6724137931034493,58,2,9,9,528,149,0,16,0,non descriptive
do_homework_156.html,8,1,1,0,1,0,4.1428571428571415,28,1,6,0,42,6,0,1,0,non descriptive
do_homework_157.html,24,1,1,0,1,49,2.19745222929938,314,25,25,15,167,17,1,16,0,non descriptive
do_homework_158.html,25,0,0,0,1,10,2.6341463414634156,41,1,6,6,72,18,0,9,0,descriptive
do_homework_159.html,12,0,0,0,0,8,3.940594059405943,101,0,8,8,26,22,0,16,0,partially descriptive
do_homework_16.html,19,0,0,0,0,0,8.663366336633661,101,0,0,0,253,49,0,16,0,partially descriptive
do_homework_160.html,19,0,0,0,0,0,10.791044776119408,67,0,0,0,144,31,0,11,0,partially descriptive
do_homework_161.html,15,1,1,0,1,266,3.200000000000003,230,62,72,46,333,0,0,5,1,non descriptive
do_homework_162.html,6,0,0,0,0,13,2.2210526315789503,95,4,6,6,47,8,1,19,0,non descriptive
do_homework_163.html,22,0,0,0,0,17,1.8026315789473666,152,4,5,5,83,39,4,16,0,non descriptive
do_homework_164.html,27,0,0,0,1,25,2.7241379310344858,174,6,9,9,214,35,0,6,0,partially descriptive
do_homework_165.html,17,0,0,0,1,22,1.9315068493150704,73,6,11,10,43,16,0,12,1,non descriptive
do_homework_166.html,27,0,0,0,1,91,4.2172131147540926,244,43,46,45,313,23,0,62,0,non descriptive
do_homework_167.html,18,0,0,0,1,21,2.874999999999998,56,7,16,9,534,100,0,10,0,null
do_homework_168.html,25,0,0,0,1,116,139.9647435897436,312,22,24,24,277,22,0,48,0,partially descriptive
do_homework_169.html,14,0,0,0,1,22,4.4347826086956506,23,3,21,20,79,5,0,3,0,non descriptive
do_homework_17.html,17,0,0,0,1,71,6.0000000000000036,66,8,9,9,109,64,0,17,0,partially descriptive
do_homework_170.html,8,1,1,0,1,20,3.3809523809523787,63,6,18,18,142,20,0,18,0,non descriptive
do_homework_175.html,7,0,0,0,0,19,2.051075268817204,372,9,12,12,71,26,3,35,0,non descriptive
do_homework_176.html,26,0,0,0,1,106,2.7045454545454617,264,14,17,14,106,15,0,38,2,partially descriptive
do_homework_178.html,26,0,0,0,1,296,2.7683823529411784,272,13,33,31,128,37,0,58,2,partially descriptive
do_homework_18.html,5,0,0,0,1,13,3.4130434782608727,138,2,13,13,89,28,1,17,0,partially descriptive
do_homework_19.html,11,0,0,0,0,16,2.490099009900992,202,2,5,5,130,17,1,7,0,partially descriptive
do_homework_2.html,38,0,0,0,1,16,2.581395348837211,86,7,8,7,141,11,0,4,0,partially descriptive
do_homework_20.html,25,1,1,0,1,28,2.5178571428571415,56,1,8,8,75,14,0,4,0,partially descriptive
do_homework_21.html,27,0,0,0,1,20,24.355555555555558,45,8,13,13,19,43,0,18,1,partially descriptive
do_homework_22.html,20,0,0,0,1,67,3.7377049180327786,122,1,31,30,80,162,0,18,0,partially descriptive
do_homework_23.html,63,0,0,0,1,292,3.547169811320761,106,14,114,98,293,108,0,51,0,partially descriptive
do_homework_24.html,3,0,0,0,1,22,3.037500000000001,80,5,12,11,91,34,0,15,0,partially descriptive
do_homework_25.html,14,0,0,0,1,5,1.9200000000000006,25,4,8,5,30,11,0,5,0,partially descriptive
do_homework_26.html,30,0,0,0,1,125,3.1760000000000024,125,18,19,19,184,16,0,8,0,partially descriptive
do_homework_27.html,21,0,0,0,1,211,2.4074074074074074,27,3,11,11,53,116,0,15,0,partially descriptive
do_homework_28.html,21,0,0,0,1,34,2.8461538461538463,26,5,7,7,84,12,0,6,0,partially descriptive
do_homework_29.html,21,1,1,0,1,3,12.108108108108103,37,5,8,3,316,27,0,15,0,partially descriptive
do_homework_3.html,27,0,0,0,1,468,5.165109034267887,321,69,113,94,781,76,0,15,0,partially descriptive
do_homework_30.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null
do_homework_31.html,14,0,0,0,1,3,1.4255319148936163,47,3,9,2,67,7,0,3,0,non descriptive
do_homework_32.html,3,0,0,0,1,21,2.807692307692306,78,5,12,11,92,34,0,11,0,non descriptive
do_homework_33.html,2,0,0,0,1,10,3.073359073359081,259,1,5,4,164,43,0,23,0,non descriptive
do_homework_34.html,24,1,1,0,1,49,3.578125,64,4,11,11,101,25,0,12,0,partially descriptive
do_homework_35.html,40,0,0,0,1,75,58.4270833333333,192,10,17,13,247,36,0,31,16,partially descriptive
